"CHR"	"POS"	"cas.129"
"chr17"	44750000	-0.410246079926544
"chr17"	44800000	-1.0505141074991
"chr17"	44850000	-1.70276927627827
"chr17"	44900000	-1.75518799476852
"chr17"	44950000	-1.55808963918528
"chr17"	45000000	-1.27926950856859
"chr17"	45050000	-0.731101888882449
"chr17"	45100000	-0.0154168494310158
"chr17"	45150000	0.571961715316477
"chr17"	45200000	1.17795829767888
"chr17"	45250000	2.06640122572251
"chr17"	45300000	2.90005484126503
"chr17"	45350000	3.7370464604559
"chr17"	45400000	3.86602169496408
"chr17"	45450000	3.78956054511376
"chr17"	45500000	3.97061619321891
"chr17"	45550000	3.92409988564074
"chr17"	45600000	3.73862291202898
"chr17"	45650000	3.9819495304749
"chr17"	45700000	4.08622881924294
"chr17"	45750000	3.53118535711067
"chr17"	45800000	3.61074941601638
"chr17"	45850000	3.48801996211623
"chr17"	45900000	3.17228427431623
"chr17"	45950000	3.24913226928887
"chr17"	46000000	3.51894884274564
"chr17"	46050000	3.46827254479704
"chr17"	46100000	3.67355642399014
"chr17"	46150000	3.56923338626467
"chr17"	46200000	3.74252347199319
"chr17"	46250000	3.75352313414279
"chr17"	46300000	3.5250450313196
"chr17"	46350000	3.47493971339333
"chr17"	46400000	3.46321722836879
"chr17"	46450000	3.55453760596088
"chr17"	46500000	3.81507504772202
"chr17"	46550000	3.83090351465517
"chr17"	46600000	3.95969334519851
"chr17"	46650000	4.18385195948439
"chr17"	46700000	3.91586191120807
"chr17"	46750000	3.81642850568307
"chr17"	46800000	3.57271890496641
"chr17"	46850000	3.8692655233086
"chr17"	46900000	3.90850615573355
"chr17"	46950000	3.96946041904062
"chr17"	47000000	3.35311760724566
"chr17"	47050000	3.34120553717667
"chr17"	47100000	3.42697091968971
"chr17"	47150000	3.17280520811043
"chr17"	47200000	3.09732987070968
"chr17"	47250000	3.40804881271935
"chr17"	47300000	3.58568222886823
"chr17"	47350000	3.60428459812278
"chr17"	47400000	3.88835464417109
"chr17"	47450000	3.95032401816573
"chr17"	47500000	3.77282251609818
"chr17"	47550000	3.4001420992354
"chr17"	47600000	3.6392931020248
"chr17"	47650000	3.9334990645294
"chr17"	47700000	3.79012353005538
"chr17"	47750000	3.84852066587851
"chr17"	47800000	3.78155304812941
"chr17"	47850000	3.98524084272759
"chr17"	47900000	3.7487341585712
"chr17"	47950000	3.79560349189517
"chr17"	48000000	3.55642417501216
"chr17"	48050000	3.13220115601562
"chr17"	48100000	2.46471649831666
"chr17"	48150000	1.76357732441353
"chr17"	48200000	1.57813046723873
"chr17"	48250000	1.86432647835939
"chr17"	48300000	2.42038223430745
"chr17"	48350000	2.78754914686184
"chr17"	48400000	2.96006852772627
"chr17"	48450000	2.95342814305022
"chr17"	48500000	2.49473747596673
"chr17"	48550000	1.95171104699728
"chr17"	48600000	1.45627782278009
"chr17"	48650000	0.696286034103585
"chr17"	48700000	-0.0241644712037516
"chr17"	48750000	-0.471009159518358
"chr17"	48800000	-0.603031472038709
"chr17"	48850000	-0.451718162605312
"chr17"	48900000	-0.0869863785399521
"chr17"	48950000	0.372142098378002
"chr17"	49000000	0.425743141545145
"chr17"	49050000	0.0143169385105063
"chr17"	49100000	-0.699102031405581
"chr17"	49150000	-1.15679470001736
"chr17"	49200000	-1.69876396030164
"chr17"	49250000	-2.01377384579263
"chr17"	49300000	-2.43080613069594
"chr17"	49350000	-2.45345771759266
"chr17"	49400000	-2.13205193654952
"chr17"	49450000	-2.17759019236681
"chr17"	49500000	-2.72493186936054
"chr17"	49550000	-2.81998253038535
"chr17"	49600000	-2.79061901547738
"chr17"	49650000	-2.53559642340018
"chr17"	49700000	-2.20294810800893
"chr17"	49750000	-1.5621575346473
"chr17"	49800000	-1.29108000162291
"chr17"	49850000	-0.986648011866666
"chr17"	49900000	-0.796088334172321
"chr17"	49950000	-0.597944326815319
"chr17"	50000000	-0.606721592486605
"chr17"	50050000	-0.897092968541038
"chr17"	50100000	-1.06315372879153
"chr17"	50150000	-1.11503400285955
"chr17"	50200000	-0.969571438213458
"chr17"	50250000	-0.957984340228511
"chr17"	50300000	-0.656134519553161
"chr17"	50350000	-0.236753430232293
"chr17"	50400000	0.165569805693733
"chr17"	50450000	0.033791417144259
"chr17"	50500000	-0.379307342084619
"chr17"	50550000	-0.633740548177108
"chr17"	50600000	-0.754015369032179
"chr17"	50650000	-0.423794117744668
"chr17"	50700000	-0.180975955827739
"chr17"	50750000	-0.571237116738684
"chr17"	50800000	-1.02315418125241
"chr17"	50850000	-1.51162588877942
"chr17"	50900000	-1.89763090540308
"chr17"	50950000	-2.15221712727689
"chr17"	51000000	-2.56744638185775
"chr17"	51050000	-2.49532528823648
"chr17"	51100000	-2.79223219406058
"chr17"	51150000	-2.10376612735418
"chr17"	51200000	-2.18032659690278
"chr17"	51250000	-2.62336836336049
"chr17"	51300000	-2.8073549220576
"chr17"	51350000	-2.97144011959246
"chr17"	51400000	-3.06258648393429
"chr17"	51450000	-3.13553978246549
"chr17"	51500000	-3.11809633167795
"chr17"	51550000	-2.71681120296041
"chr17"	51600000	-2.15518993865083
"chr17"	51650000	-1.76023936710302
"chr17"	51700000	-1.68641501336704
"chr17"	51750000	-1.84849775538515
"chr17"	51800000	-1.506581517341
"chr17"	51850000	-1.39663225841818
"chr17"	51900000	-1.95065098113693
"chr17"	51950000	-2.55940179962784
"chr17"	52000000	-2.95590090427009
"chr17"	52050000	-3.20746937030245
"chr17"	52100000	-3.23355021122097
"chr17"	52150000	-3.75909975345038
"chr17"	52200000	-4.01409351853499
"chr17"	52250000	-3.57757133754748
"chr17"	52300000	-4.10463798505847
"chr17"	52350000	-3.60310197930873
"chr17"	52400000	-3.57272205286271
"chr17"	52450000	-3.56792151529279
"chr17"	52500000	-3.49376993542465
"chr17"	52550000	-2.67216094262303
"chr17"	52600000	-2.81837173744567
"chr17"	52650000	-2.80918575357347
"chr17"	52700000	-3.03062596403076
"chr17"	52750000	-3.42697843022538
"chr17"	52800000	-3.48616038021381
"chr17"	52850000	-3.3284512184687
"chr17"	52900000	-3.29190113233537
"chr17"	52950000	-2.90374109637354
"chr17"	53000000	-2.55101516879782
"chr17"	53050000	-2.00588684307691
"chr17"	53100000	-1.66108772548176
"chr17"	53150000	-1.17727945258146
"chr17"	53200000	-0.234996861469933
"chr17"	53250000	0.585789971372398
"chr17"	53300000	1.64220948968367
"chr17"	53350000	2.51125767038867
"chr17"	53400000	3.19165023015612
"chr17"	53450000	3.60378758500211
"chr17"	53500000	3.38577806597653
"chr17"	53550000	3.49631274452037
"chr17"	53600000	3.22799169417579
"chr17"	53650000	3.25818672141116
"chr17"	53700000	2.37189470502537
"chr17"	53750000	1.55976194659601
"chr17"	53800000	0.753587397874731
"chr17"	53850000	0.0131154997902583
"chr17"	53900000	-0.542416805755071
"chr17"	53950000	-1.37831674346944
"chr17"	54000000	-1.82640687714201
"chr17"	54050000	-2.42214617241779
"chr17"	54100000	-2.58014548442338
"chr17"	54150000	-3.28966892748833
"chr17"	54200000	-3.6371733000698
"chr17"	54250000	-3.51086381346381
"chr17"	54300000	-3.5722514489716
"chr17"	54350000	-3.36923380966572
"chr17"	54400000	-3.43371635855729
"chr17"	54450000	-3.01615077905125
"chr17"	54500000	-3.06739361644256
"chr17"	54550000	-2.76411173617933
"chr17"	54600000	-2.3168660018311
"chr17"	54650000	-2.03199011424444
"chr17"	54700000	-1.81810530742655
"chr17"	54750000	-1.94679931704515
"chr17"	54800000	-2.42549620543014
"chr17"	54850000	-2.72471102790546
"chr17"	54900000	-2.44285544341861
"chr17"	54950000	-2.13494155141722
"chr17"	55000000	-1.87363243341732
"chr17"	55050000	-2.04531477539657
"chr17"	55100000	-2.02693108944714
"chr17"	55150000	-2.37763752747365
"chr17"	55200000	-2.37062929103284
"chr17"	55250000	-2.78394353544755
"chr17"	55300000	-2.81798564914929
"chr17"	55350000	-3.05650530029982
"chr17"	55400000	-2.46173808602047
"chr17"	55450000	-2.38157758333352
"chr17"	55500000	-1.89627184880738
"chr17"	55550000	-1.2808149493666
"chr17"	55600000	-0.477047161554269
"chr17"	55650000	0.196442051113429
"chr17"	55700000	0.706723037076413
"chr17"	55750000	1.35087662080965
"chr17"	55800000	2.06318763358654
"chr17"	55850000	2.90672155289453
"chr17"	55900000	3.34456429133039
"chr17"	55950000	3.85236465697517
"chr17"	56000000	3.96138214076052
"chr17"	56050000	4.0124165185694
"chr17"	56100000	4.12090459914564
"chr17"	56150000	4.06914723135244
"chr17"	56200000	3.920220926021
"chr17"	56250000	3.98504053952867
"chr17"	56300000	3.99828847276152
"chr17"	56350000	4.00632874528595
"chr17"	56400000	3.93655004750168
"chr17"	56450000	3.90689059560852
"chr17"	56500000	3.54970828193209
"chr17"	56550000	4.08254665290921
"chr17"	56600000	3.87342783671548
"chr17"	56650000	3.98376310839028
"chr17"	56700000	4.17685045460576
"chr17"	56750000	3.99460053046674
"chr17"	56800000	3.94626298433245
"chr17"	56850000	4.02273162466596
"chr17"	56900000	3.78701869650767
"chr17"	56950000	3.70963438007592
"chr17"	57000000	3.87401364986472
"chr17"	57050000	3.74254046463413
"chr17"	57100000	3.15861793786662
"chr17"	57150000	2.35533125315458
"chr17"	57200000	2.01525088242285
"chr17"	57250000	1.5223200482053
"chr17"	57300000	0.794672279491511
"chr17"	57350000	-0.206025509847041
"chr17"	57400000	-0.957676463476545
"chr17"	57450000	-1.79525677953973
"chr17"	57500000	-2.34937149109902
"chr17"	57550000	-2.7144306803489
"chr17"	57600000	-3.01965852577047
"chr17"	57650000	-2.95072811055196
"chr17"	57700000	-3.39913529537958
"chr17"	57750000	-3.95568081922054
"chr17"	57800000	-3.76457005556081
"chr17"	57850000	-3.8621207254885
"chr17"	57900000	-3.85025288049532
"chr17"	57950000	-3.77059637204749
"chr17"	58000000	-4.1453755414055
"chr17"	58050000	-3.85829384236742
"chr17"	58100000	-3.55059462873023
"chr17"	58150000	-3.92358688448083
"chr17"	58200000	-3.3835204745416
"chr17"	58250000	-3.87703847752827
"chr17"	58300000	-3.8154869679033
"chr17"	58350000	-3.92673881980631
"chr17"	58400000	-3.9691846194647
"chr17"	58450000	-3.52323003496021
"chr17"	58500000	-3.62148837674627
"chr17"	58550000	-3.51083077114394
"chr17"	58600000	-3.50398192735094
"chr17"	58650000	-3.23729334951518
"chr17"	58700000	-2.933408425064
"chr17"	58750000	-2.4898185962874
"chr17"	58800000	-1.93005885859212
"chr17"	58850000	-1.98700011343461
"chr17"	58900000	-2.14525302335487
"chr17"	58950000	-2.22041624950018
"chr17"	59000000	-2.59286151559368
"chr17"	59050000	-2.96310660517507
"chr17"	59100000	-3.61200732373538
"chr17"	59150000	-3.72286160852646
"chr17"	59200000	-3.8887788468266
"chr17"	59250000	-3.89481776330794
"chr17"	59300000	-3.81182839863691
"chr17"	59350000	-3.86138438203475
"chr17"	59400000	-3.84634905367347
"chr17"	59450000	-3.51164582307824
"chr17"	59500000	-3.36605064811967
"chr17"	59550000	-3.60077301556862
"chr17"	59600000	-3.26628006533745
"chr17"	59650000	-3.0236236045259
"chr17"	59700000	-3.68449817427207
"chr17"	59750000	-3.0510029034341
"chr17"	59800000	-3.69810965834918
"chr17"	59850000	-3.40356656391172
"chr17"	59900000	-3.67607081463989
"chr17"	59950000	-3.4248406743092
"chr17"	60000000	-3.58496250072116
"chr17"	60050000	-3.2600628393025
"chr17"	60100000	-3.46597446450407
"chr17"	60150000	-3.24527631200979
"chr17"	60200000	-3.39361306277683
"chr17"	60250000	-3.47967103928431
"chr17"	60300000	-3.69229654483248
"chr17"	60350000	-3.35996745590654
"chr17"	60400000	-3.04744099491732
"chr17"	60450000	-3.4297798097364
"chr17"	60500000	-3.36817572744676
"chr17"	60550000	-3.31018288721426
"chr17"	60600000	-3.17684026952204
"chr17"	60650000	-3.44893924481965
"chr17"	60700000	-3.55649284130336
"chr17"	60750000	-3.38648362978758
"chr17"	60800000	-3.34833347458871
"chr17"	60850000	-3.75321674917895
"chr17"	60900000	-3.44819186753354
"chr17"	60950000	-3.45431264801228
"chr17"	61000000	-3.29259656277731
"chr17"	61050000	-3.37544996823589
"chr17"	61100000	-3.52779397739879
"chr17"	61150000	-3.61097282796094
"chr17"	61200000	-3.15500558160657
"chr17"	61250000	-3.65110485751237
"chr17"	61300000	-3.3670026937509
"chr17"	61350000	-3.33134352163122
"chr17"	61400000	-3.73908564604058
"chr17"	61450000	-3.73302559615738
"chr17"	61500000	-3.69535340449384
"chr17"	61550000	-3.80212776039405
"chr17"	61600000	-3.95554462360734
"chr17"	61650000	-3.83210376146618
"chr17"	61700000	-3.93990565283648
"chr17"	61750000	-3.638543540926
"chr17"	61800000	-3.70103946665976
"chr17"	61850000	-3.21887508101421
"chr17"	61900000	-2.67504762995347
"chr17"	61950000	-2.20654516817959
"chr17"	62000000	-1.52018100330318
"chr17"	62050000	-1.29650911038488
"chr17"	62100000	-1.68156735550711
"chr17"	62150000	-2.29341636224607
"chr17"	62200000	-2.83464849129695
"chr17"	62250000	-3.3068113091319
"chr17"	62300000	-3.6263384285167
"chr17"	62350000	-3.78061006682508
"chr17"	62400000	-3.79285535236249
"chr17"	62450000	-3.73727251790758
"chr17"	62500000	-4.02100827621584
"chr17"	62550000	-3.51033127229533
"chr17"	62600000	-3.52034715481392
"chr17"	62650000	-3.68148579997949
"chr17"	62700000	-3.5822451945805
"chr17"	62750000	-3.52453866386014
"chr17"	62800000	-2.84917509775223
"chr17"	62850000	-2.51686498433775
"chr17"	62900000	-2.06544165493624
"chr17"	62950000	-1.56460667743854
"chr17"	63000000	-1.23420888845805
"chr17"	63050000	-1.35595290982803
"chr17"	63100000	-1.58930797099712
"chr17"	63150000	-2.15304130914847
"chr17"	63200000	-2.1881898962929
"chr17"	63250000	-2.24183539533816
"chr17"	63300000	-2.16858054746946
"chr17"	63350000	-1.93658760862733
"chr17"	63400000	-1.50555921348677
"chr17"	63450000	-0.868837249836811
"chr17"	63500000	-0.515310307329771
"chr17"	63550000	-0.717039438123409
"chr17"	63600000	-0.719523472756794
"chr17"	63650000	-0.338061899052271
"chr17"	63700000	0.296069185077586
"chr17"	63750000	0.962096097631973
"chr17"	63800000	1.58535278749234
"chr17"	63850000	1.06401175812068
"chr17"	63900000	0.381709323212779
"chr17"	63950000	-0.0328137382350178
"chr17"	64000000	-0.443560852360013
"chr17"	64050000	-0.523327510367272
"chr17"	64100000	-0.133742031403099
"chr17"	64150000	0.190671036529425
"chr17"	64200000	-0.0213000184104492
"chr17"	64250000	-0.546718665581017
"chr17"	64300000	-0.983042035794887
"chr17"	64350000	-0.981569294592813
"chr17"	64400000	-1.32144711637286
"chr17"	64450000	-1.44843016182169
"chr17"	64500000	-1.28443125188838
"chr17"	64550000	-1.73882251550121
"chr17"	64600000	-2.31504170930212
"chr17"	64650000	-2.59762891255732
"chr17"	64700000	-2.66101674093291
"chr17"	64750000	-2.39272387299722
"chr17"	64800000	-2.57943341358889
"chr17"	64850000	-2.91878793152284
"chr17"	64900000	-2.7614996938166
"chr17"	64950000	-3.13325306880602
"chr17"	65000000	-3.29494621306306
"chr17"	65050000	-2.9747599315214
"chr17"	65100000	-3.07311547950513
"chr17"	65150000	-2.74444690038018
"chr17"	65200000	-2.39362717778555
"chr17"	65250000	-1.82333802179381
"chr17"	65300000	-1.22405355570637
"chr17"	65350000	-0.688475393973364
"chr17"	65400000	0.211381640523982
"chr17"	65450000	0.986358794180207
"chr17"	65500000	1.90016902503758
"chr17"	65550000	2.61943602761372
"chr17"	65600000	3.15844765339238
"chr17"	65650000	3.16746148743345
"chr17"	65700000	3.24386439859291
"chr17"	65750000	3.5582504250724
"chr17"	65800000	3.58523821883779
"chr17"	65850000	3.59873535034289
"chr17"	65900000	3.57890677421644
"chr17"	65950000	3.47182572245549
"chr17"	66000000	3.21993676961014
"chr17"	66050000	3.43984579286135
"chr17"	66100000	3.7225693730897
"chr17"	66150000	3.35562171038166
"chr17"	66200000	3.58371222328708
"chr17"	66250000	3.84404550998061
"chr17"	66300000	3.91798119506313
"chr17"	66350000	3.95501665607213
"chr17"	66400000	3.78804144700077
"chr17"	66450000	3.22761013060747
"chr17"	66500000	3.54453407481215
"chr17"	66550000	3.30130915149573
"chr17"	66600000	2.35834075049137
"chr17"	66650000	1.60289678604537
"chr17"	66700000	0.74073157642852
"chr17"	66750000	-0.185249387280336
"chr17"	66800000	-0.876972135913506
"chr17"	66850000	-1.61299988179473
"chr17"	66900000	-2.00292339520677
"chr17"	66950000	-2.48316583501021
"chr17"	67000000	-2.75377598780628
"chr17"	67050000	-2.97543277836073
"chr17"	67100000	-2.87783771598777
"chr17"	67150000	-2.98606080904213
"chr17"	67200000	-2.78705536044707
"chr17"	67250000	-2.54329605671626
"chr17"	67300000	-2.52861790826804
"chr17"	67350000	-2.19145674095134
"chr17"	67400000	-1.84466808052566
"chr17"	67450000	-1.42155080623752
"chr17"	67500000	-0.918554783431981
"chr17"	67550000	-0.444263637811414
"chr17"	67600000	0.19146695088706
"chr17"	67650000	0.602168092725332
"chr17"	67700000	0.356615613262419
"chr17"	67750000	0.202576607624838
"chr17"	67800000	0.210891650626295
"chr17"	67850000	-0.355265278761475
"chr17"	67900000	-0.603664127775418
"chr17"	67950000	-0.759266912827314
"chr17"	68000000	-0.685037802122345
"chr17"	68050000	-1.35536628660587
"chr17"	68100000	-1.77767667159912
"chr17"	68150000	-2.39930637883784
"chr17"	68200000	-2.88269518585755
"chr17"	68250000	-3.14261508361658
"chr17"	68300000	-3.4093909361377
"chr17"	68350000	-3.67622834371658
"chr17"	68400000	-3.81709392525787
"chr17"	68450000	-3.85437154855909
"chr17"	68500000	-3.62833956325857
"chr17"	68550000	-3.6583315122906
"chr17"	68600000	-3.67690854955963
"chr17"	68650000	-3.3197405356496
"chr17"	68700000	-3.1212691954982
"chr17"	68750000	-2.71248425786556
"chr17"	68800000	-2.09220743809709
"chr17"	68850000	-1.62385151411475
"chr17"	68900000	-1.1705476310497
"chr17"	68950000	-1.11337385643956
"chr17"	69000000	-0.978209352274253
"chr17"	69050000	-0.803491969013363
"chr17"	69100000	-0.691273054569769
"chr17"	69150000	-0.53483902129532
"chr17"	69200000	-0.191131673133411
"chr17"	69250000	0.22912456160137
"chr17"	69300000	0.351059153631018
"chr17"	69350000	0.426297108290583
"chr17"	69400000	0.151593178670055
"chr17"	69450000	-0.577843088820986
"chr17"	69500000	-1.01260003677963
"chr17"	69550000	-1.91459763490763
"chr17"	69600000	-2.3124496373107
"chr17"	69650000	-3.01231963401541
"chr17"	69700000	-3.49001685038155
"chr17"	69750000	-3.06608919045777
"chr17"	69800000	-3.12778960314505
"chr17"	69850000	-3.62839823654081
"chr17"	69900000	-3.12533942895626
"chr17"	69950000	-3.09808295462755
"chr17"	70000000	-2.88217966521525
"chr17"	70050000	-2.49690632405596
"chr17"	70100000	-2.53101906735621
"chr17"	70150000	-2.76843938062139
"chr17"	70200000	-2.89199780175257
"chr17"	70250000	-2.70760741456741
"chr17"	70300000	-2.0186424063739
"chr17"	70350000	-1.44413152783001
"chr17"	70400000	-0.841159476501396
"chr17"	70450000	-0.0553213763319314
"chr17"	70500000	0.808139848649811
"chr17"	70550000	1.68990249865647
"chr17"	70600000	2.73546200357582
"chr17"	70650000	3.45146090752872
"chr17"	70700000	3.65577715144609
"chr17"	70750000	3.59743994101247
"chr17"	70800000	3.62268456062665
"chr17"	70850000	3.66160845875234
"chr17"	70900000	3.43653121652722
"chr17"	70950000	3.53017383938677
"chr17"	71000000	2.90272868656672
"chr17"	71050000	2.43057675596511
"chr17"	71100000	1.74100272064082
"chr17"	71150000	1.20220921313775
"chr17"	71200000	1.30987010154075
"chr17"	71250000	1.74393304527386
"chr17"	71300000	2.2885999188213
"chr17"	71350000	2.59615863816138
"chr17"	71400000	2.86480402867269
"chr17"	71450000	3.32390755329196
"chr17"	71500000	3.42490851954615
"chr17"	71550000	3.30835839634328
"chr17"	71600000	3.10463093723358
"chr17"	71650000	2.56163988607059
"chr17"	71700000	1.81277937834881
"chr17"	71750000	0.814174233808838
"chr17"	71800000	0.24697294416766
"chr17"	71850000	-0.0865934231034708
"chr17"	71900000	-0.768005266271013
"chr17"	71950000	-1.32860452321609
"chr17"	72000000	-1.69818113374075
"chr17"	72050000	-2.19752880177812
"chr17"	72100000	-2.30066848447969
"chr17"	72150000	-2.3174445073121
"chr17"	72200000	-2.19033121210415
"chr17"	72250000	-2.14901601167933
"chr17"	72300000	-1.87138972498417
"chr17"	72350000	-1.34695688937888
"chr17"	72400000	-1.06909252327295
"chr17"	72450000	-0.818161677014187
"chr17"	72500000	-0.452774142710618
"chr17"	72550000	-0.251333477862961
"chr17"	72600000	-0.340551652091881
"chr17"	72650000	-0.539733246728159
"chr17"	72700000	-0.512875754113834
"chr17"	72750000	-0.0406062348463451
"chr17"	72800000	0.596560385283751
"chr17"	72850000	0.953543631228392
"chr17"	72900000	0.860427106962601
"chr17"	72950000	0.682106727354074
"chr17"	73000000	0.880391219197648
"chr17"	73050000	0.973491488488068
"chr17"	73100000	0.763162282350465
"chr17"	73150000	0.503852897420085
"chr17"	73200000	0.506241898237804
"chr17"	73250000	0.496461845319842
"chr17"	73300000	-0.0180441754697614
"chr17"	73350000	-0.82765558655198
"chr17"	73400000	-1.3774871472125
"chr17"	73450000	-1.99426970632496
"chr17"	73500000	-2.55234888997974
"chr17"	73550000	-2.84271602341467
"chr17"	73600000	-3.10508506915264
"chr17"	73650000	-3.28684055670505
"chr17"	73700000	-2.81037153589247
"chr17"	73750000	-2.69161701587788
"chr17"	73800000	-2.21966942962383
"chr17"	73850000	-1.79889073048641
"chr17"	73900000	-1.21163361296988
"chr17"	73950000	-0.690281802881027
"chr17"	74000000	0.258224112790709
"chr17"	74050000	0.895627886889861
"chr17"	74100000	1.87476184289247
"chr17"	74150000	2.6073650477733
"chr17"	74200000	2.87308057590242
"chr17"	74250000	3.25100253068069
"chr17"	74300000	3.58194430915824
"chr17"	74350000	3.49834932596304
"chr17"	74400000	3.6266051467237
"chr17"	74450000	3.3559696682479
"chr17"	74500000	3.53513134476915
"chr17"	74550000	3.20963991700192
"chr17"	74600000	2.9762686321143
"chr17"	74650000	3.07944737445643
"chr17"	74700000	2.99125840460842
"chr17"	74750000	2.69464808033133
"chr17"	74800000	2.65376067918371
"chr17"	74850000	2.99300575339711
"chr17"	74900000	2.66379689686881
"chr17"	74950000	2.54337319522498
"chr17"	75000000	2.14201900487243
"chr17"	75050000	1.39482061556938
"chr17"	75100000	0.643297017684092
"chr17"	75150000	0.0891368252411556
"chr17"	75200000	-0.176514029067468
"chr17"	75250000	-0.128648167631801
"chr17"	75300000	0.0847133338453912
"chr17"	75350000	0.60917682390157
"chr17"	75400000	0.78815018729853
"chr17"	75450000	1.10476424594862
"chr17"	75500000	1.34431270124178
"chr17"	75550000	1.1561980183308
"chr17"	75600000	0.555779631598874
"chr17"	75650000	-0.322246184413706
"chr17"	75700000	-1.12436904859306
"chr17"	75750000	-1.66749956525316
"chr17"	75800000	-2.21510323539434
"chr17"	75850000	-2.65611346444519
"chr17"	75900000	-3.04137592779554
"chr17"	75950000	-3.40483546262519
"chr17"	76000000	-3.12448203068115
"chr17"	76050000	-2.88264304936184
"chr17"	76100000	-2.71053592449439
"chr17"	76150000	-3.02438415862696
"chr17"	76200000	-3.26100387060642
"chr17"	76250000	-3.48572752436956
"chr17"	76300000	-3.0707103191133
"chr17"	76350000	-2.69229654483248
"chr17"	76400000	-2.450405342848
"chr17"	76450000	-2.00532033193326
"chr17"	76500000	-1.81302236220445
"chr17"	76550000	-2.27531273561223
"chr17"	76600000	-2.6600345660307
"chr17"	76650000	-3.25591267672161
"chr17"	76700000	-3.51724818212481
"chr17"	76750000	-3.70597790168252
"chr17"	76800000	-3.65821148275179
"chr17"	76850000	-3.68994734432345
"chr17"	76900000	-3.76860048280932
"chr17"	76950000	-3.80594259199778
"chr17"	77000000	-3.61315939255181
"chr17"	77050000	-4.06824086131282
"chr17"	77100000	-3.65290132937773
"chr17"	77150000	-3.5942357269779
"chr17"	77200000	-3.3029504200731
"chr17"	77250000	-3.58213090993799
"chr17"	77300000	-4.04994753027739
"chr17"	77350000	-4.02974734339405
"chr17"	77400000	-3.84539979506891
"chr17"	77450000	-3.75864550126907
"chr17"	77500000	-3.72882151951091
"chr17"	77550000	-3.58847356363904
"chr17"	77600000	-3.820762965042
"chr17"	77650000	-3.65369364490253
"chr17"	77700000	-3.7092635685281
"chr17"	77750000	-3.50951863368115
"chr17"	77800000	-3.88695174855519
"chr17"	77850000	-3.71201923703598
"chr17"	77900000	-3.98756075203729
"chr17"	77950000	-3.66716063898078
"chr17"	78000000	-3.62696210493923
"chr17"	78050000	-3.35259114446315
"chr17"	78100000	-3.13026880109052
"chr17"	78150000	-2.7002439790402
"chr17"	78200000	-2.57656250586475
"chr17"	78250000	-2.25287302779121
"chr17"	78300000	-1.80245740187412
"chr17"	78350000	-1.24599450253533
"chr17"	78400000	-0.551444333473202
"chr17"	78450000	-0.127400384795755
"chr17"	78500000	0.646929825451263
"chr17"	78550000	1.49842575025316
"chr17"	78600000	2.21957465668897
"chr17"	78650000	2.25025799144618
"chr17"	78700000	2.74182677392192
"chr17"	78750000	2.78673956453531
"chr17"	78800000	3.21795769786411
"chr17"	78850000	3.02386836038323
"chr17"	78900000	3.3269188907151
"chr17"	78950000	2.94482394023978
"chr17"	79000000	2.68449817427207
"chr17"	79050000	2.14830024311534
"chr17"	79100000	1.50020875654154
"chr17"	79150000	0.740455786048568
"chr17"	79200000	0.239127053316713
"chr17"	79250000	0.122651824970152
"chr17"	79300000	0.399002797526407
"chr17"	79350000	0.587718366011665
"chr17"	79400000	-0.0293297573307238
"chr17"	79450000	-0.597901556428654
"chr17"	79500000	-0.581581081065977
"chr17"	79550000	-0.164272502771199
"chr17"	79600000	0.0921767853179345
"chr17"	79650000	0.226666537540325
"chr17"	79700000	0.252673024962654
"chr17"	79750000	0.482166088622936
"chr17"	79800000	1.1030195491773
"chr17"	79850000	1.66212242246142
"chr17"	79900000	2.3789335255936
"chr17"	79950000	2.86999297219378
"chr17"	80000000	2.8576046366247
"chr17"	80050000	2.97396486577164
"chr17"	80100000	3.37231978953946
"chr17"	80150000	3.39122653800778
"chr17"	80200000	3.32469984413742
"chr17"	80250000	3.30145592579662
"chr17"	80300000	2.97965955171582
"chr17"	80350000	3.08231035348474
"chr17"	80400000	2.7934218502427
"chr17"	80450000	3.29007528561639
"chr17"	80500000	3.25761413004954
"chr17"	80550000	3.46142606257817
"chr17"	80600000	3.06363400306972
"chr17"	80650000	3.10054029700967
"chr17"	80700000	3.21687346821183
"chr17"	80750000	3.25395489629973
"chr17"	80800000	2.90891097510971
"chr17"	80850000	2.20457636354784
"chr17"	80900000	1.5654372554756
"chr17"	80950000	1.30595167920079
"chr17"	81000000	0.766534851469274
"chr17"	81050000	0.178131779800256
"chr17"	81100000	-0.572632819907993
"chr17"	81150000	-1.44057259138598
"chr17"	81200000	-1.73813804042406
"chr17"	81250000	-2.39360188237335
"chr17"	81300000	-2.9209284290088
"chr17"	81350000	-3.22338841381017
"chr17"	81400000	-3.65628475254048
"chr17"	81450000	-3.68972923805909
"chr17"	81500000	-3.60078746788284
"chr17"	81550000	-3.80145432061792
"chr17"	81600000	-4.12287642863788
"chr17"	81650000	-3.60781424241631
"chr17"	81700000	-3.54686047293778
"chr17"	81750000	-3.52593598167234
"chr17"	81800000	-3.95000699334981
"chr17"	81850000	-3.59032840562204
"chr17"	81900000	-3.45140671823774
"chr17"	81950000	-3.12460652973549
"chr17"	82000000	-2.50874863061896
"chr17"	82050000	-2.22982452709393
"chr17"	82100000	-1.35452514958266
"chr17"	82150000	-0.812080144518964
"chr17"	82200000	-0.152534864568243
